watch_id,user_id,movie_id,watch_date,watch_duration_pct,device
10782,68,2606,2025-10-13,33.69,Mobile
10783,68,2616,2026-07-19,52.59,Mobile
10784,68,2617,2026-04-11,88.08,Mobile
10785,68,2628,2026-01-29,75.8,Mobile
10786,68,2640,2026-01-23,79.17,Mobile
10787,68,2657,2025-11-29,40.57,Mobile
10788,68,2662,2026-01-09,39.19,Mobile
10789,68,2671,2026-02-19,42.58,Mobile
10790,68,2683,2025-09-26,65.45,Mobile
10791,68,2688,2025-11-27,77.41,Mobile
10792,68,2692,2026-01-16,35.03,Mobile
10793,68,2694,2026-03-22,70.55,Mobile
10794,68,2699,2026-05-01,14.41,Mobile
10795,68,2700,2026-08-19,48.53,Mobile
10796,68,2701,2026-04-21,57.22,Mobile
10797,68,2706,2026-02-01,60.96,Mobile
10798,68,2707,2026-07-31,45.17,Mobile
10799,68,2710,2025-12-19,20.44,Mobile
10800,68,2713,2026-03-04,72.23,Mobile
10801,68,2716,2025-10-22,34.32,Mobile
10802,68,2717,2026-01-15,45.13,Mobile
10803,68,2719,2026-06-04,62.9,Mobile
10804,68,2722,2026-02-01,60.44,Mobile
10805,68,2724,2026-06-24,79.31,Mobile
10806,68,2728,2026-03-26,43.39,Mobile
10807,68,2746,2026-02-23,54.25,Mobile
10808,68,2762,2026-01-06,49.88,Mobile
10809,68,2763,2026-03-17,83.6,Mobile
10810,68,2791,2026-07-07,85.08,Mobile
10811,68,2794,2026-04-05,52.87,Mobile
10812,68,2797,2026-03-04,62.26,Mobile
10813,68,2803,2026-08-04,59.0,Mobile
10814,68,2804,2026-01-22,42.15,Mobile
10815,68,2806,2026-04-19,65.4,Mobile
10816,68,2808,2025-09-30,66.61,Mobile
10817,68,2826,2025-09-16,40.96,Mobile
10818,68,2840,2025-10-06,72.02,Mobile
10819,68,2858,2026-05-13,99.96,Mobile
10820,68,2881,2025-12-08,87.05,Mobile
10821,68,2888,2026-02-22,60.09,Mobile
10822,68,2890,2025-10-23,59.36,Mobile
10823,68,2908,2026-01-26,5.0,Mobile
10824,68,2915,2025-10-23,73.72,Mobile
10825,68,2916,2025-09-15,28.85,Mobile
10826,68,2918,2026-02-10,77.22,Mobile
10827,68,2947,2026-07-07,66.28,Mobile
10828,68,2948,2025-11-09,82.81,Mobile
10829,68,2949,2026-03-30,64.47,Mobile
10830,68,2950,2026-05-05,64.05,Mobile
10831,68,2953,2026-08-20,24.36,Mobile
10832,68,2959,2026-03-04,52.85,Mobile
10833,68,2985,2026-05-06,54.39,Mobile
10834,68,2987,2026-08-07,47.49,Mobile
10835,68,2989,2026-06-30,100.0,Mobile
10836,68,2993,2025-11-09,77.65,Mobile
10837,68,2995,2025-09-20,33.11,Mobile
10838,68,2997,2026-06-09,83.15,Mobile
10839,68,3000,2026-06-13,64.51,Mobile
10840,68,3005,2026-02-04,74.06,Mobile
10841,68,3033,2026-01-18,57.2,Mobile
10842,68,3034,2026-08-30,48.76,Mobile
10843,68,3039,2025-11-03,51.71,Mobile
10844,68,3052,2025-09-25,75.92,Mobile
10845,68,3077,2026-03-23,76.19,Mobile
10846,68,3081,2026-02-18,27.93,Mobile
10847,68,3082,2026-05-15,82.7,Mobile
10848,68,3098,2026-07-09,72.95,Mobile
10849,68,3100,2025-10-18,67.18,Mobile
10850,68,3101,2026-04-10,73.69,Mobile
10851,68,3105,2025-09-28,51.36,Mobile
10852,68,3107,2026-02-10,66.93,Mobile
10853,68,3114,2026-05-01,57.95,Mobile
10854,68,3146,2026-03-26,56.14,Mobile
10855,68,3147,2026-02-18,61.86,Mobile
10856,68,3160,2026-07-06,32.3,Mobile
10857,68,3168,2026-06-16,53.2,Mobile
10858,68,3173,2026-08-23,56.85,Mobile
10859,68,3174,2026-06-07,49.95,Mobile
10860,68,3175,2025-12-04,54.66,Mobile
10861,68,3176,2026-04-16,48.5,Mobile
10862,68,3178,2025-10-02,46.63,Mobile
10863,68,3186,2026-05-16,49.88,Mobile
10864,68,3210,2026-06-30,56.72,Mobile
10865,68,3247,2025-12-14,49.5,Mobile
10866,68,3252,2025-10-17,84.72,Mobile
10867,68,3253,2026-05-21,91.78,Mobile
10868,68,3254,2026-02-13,82.05,Mobile
10869,68,3255,2025-10-03,72.89,Mobile
10870,68,3257,2025-10-11,75.95,Mobile
10871,68,3259,2026-05-13,62.99,Mobile
10872,68,3264,2026-08-24,62.82,Mobile
10873,68,3270,2025-10-11,86.89,Mobile
10874,68,3273,2026-04-18,46.1,Mobile
10875,68,3275,2026-01-12,84.19,Mobile
10876,68,3285,2025-10-07,20.5,Mobile
10877,68,3298,2026-05-10,86.67,Mobile
10878,68,3300,2026-01-04,59.84,Mobile
10879,68,3301,2026-04-08,56.61,Mobile
10880,68,3396,2026-04-20,61.14,Mobile
10881,68,3408,2026-07-21,51.49,Mobile
10882,68,3409,2026-05-14,52.71,Mobile
10883,68,3421,2025-12-03,55.18,Mobile
10884,68,3438,2026-04-23,72.43,Mobile
10885,68,3444,2026-07-31,88.66,Mobile
10886,68,3448,2025-11-04,90.81,Mobile
10887,68,3450,2025-11-14,41.62,Mobile
10888,68,3452,2026-06-01,41.55,Mobile
10889,68,3471,2025-11-18,43.16,Mobile
10890,68,3476,2026-05-19,46.47,Mobile
10891,68,3477,2026-09-04,70.83,Mobile
10892,68,3481,2026-07-24,44.73,Mobile
10893,68,3489,2025-12-25,79.7,Mobile
10894,68,3510,2026-05-18,65.25,Mobile
10895,68,3527,2025-09-25,66.64,Mobile
10896,68,3534,2025-11-26,52.69,Mobile
10897,68,3535,2026-07-25,44.89,Mobile
10898,68,3536,2026-03-04,73.12,Mobile
10899,68,3552,2025-09-21,73.23,Mobile
10900,68,3553,2025-10-19,36.26,Mobile
10901,68,3554,2026-01-25,60.73,Mobile
10902,68,3555,2025-10-14,64.66,Mobile
10903,68,3556,2026-07-31,44.86,Mobile
10904,68,3578,2026-01-30,85.49,Mobile
10905,68,3593,2025-09-19,9.17,Mobile
10906,68,3617,2026-03-15,52.95,Mobile
10907,68,3623,2025-12-09,81.65,Mobile
10908,68,3635,2026-06-28,83.37,Mobile
10909,68,3638,2025-09-23,34.57,Mobile
10910,68,3653,2025-11-14,53.03,Mobile
10911,68,3668,2025-11-21,69.25,Mobile
10912,68,3671,2026-05-11,73.44,Mobile
10913,68,3675,2025-11-01,65.64,Mobile
10914,68,3697,2026-03-14,65.5,Mobile
10915,68,3698,2026-08-17,42.0,Mobile
10916,68,3702,2025-11-30,49.82,Mobile
10917,68,3703,2026-07-24,59.65,Mobile
10918,68,3704,2026-02-15,64.73,Mobile
10919,68,3707,2026-05-26,29.76,Mobile
10920,68,3717,2025-11-21,57.14,Mobile
10921,68,3740,2026-03-21,66.25,Mobile
10922,68,3752,2025-09-16,26.38,Mobile
10923,68,3753,2025-09-11,76.92,Mobile
10924,68,3755,2025-09-08,57.4,Mobile
10925,68,3783,2025-12-07,60.35,Mobile
10926,68,3785,2026-06-14,69.13,Mobile
10927,68,3786,2025-12-15,12.29,Mobile
10928,68,3791,2026-07-28,74.97,Mobile
10929,68,3793,2026-08-21,79.54,Mobile
10930,68,3798,2025-11-15,77.91,Mobile
10931,68,3809,2026-07-02,65.93,Mobile
10932,68,3824,2026-02-11,58.51,Mobile
10933,68,3825,2025-10-28,58.34,Mobile
10934,68,3826,2026-02-16,61.03,Mobile
10935,68,3844,2026-05-29,62.48,Mobile
10936,68,3861,2026-02-09,49.3,Mobile
10937,68,3863,2025-11-16,66.87,Mobile
10938,68,3868,2026-03-08,36.02,Mobile
10939,68,3882,2025-09-18,65.08,Mobile
10940,68,3897,2026-01-15,76.6,Mobile
10941,68,3911,2025-09-28,78.83,Mobile
10942,68,3916,2026-04-02,69.52,Mobile
10943,68,3948,2026-08-07,86.88,Mobile
10944,68,3949,2026-03-13,56.53,Mobile
10945,68,3968,2025-11-06,69.18,Mobile
10946,68,3969,2025-12-05,72.1,Mobile
10947,68,3977,2026-02-27,53.55,Mobile
10948,68,3978,2026-08-29,67.93,Mobile
10949,68,3981,2026-01-01,42.45,Mobile
10950,68,3984,2026-05-20,100.0,Mobile
10951,68,3988,2025-11-10,53.07,Mobile
10952,68,3994,2026-01-22,80.26,Mobile
10953,68,3996,2025-10-06,68.44,Mobile
10954,68,4011,2025-10-20,63.16,Mobile
10955,68,4014,2026-01-21,73.29,Mobile
10956,68,4015,2025-09-08,38.49,Mobile
10957,68,4016,2025-10-29,58.46,Mobile
10958,68,4018,2026-08-17,92.24,Mobile
10959,68,4019,2026-07-01,83.5,Mobile
10960,68,4022,2026-07-15,41.33,Mobile
10961,68,4025,2026-06-29,50.27,Mobile
10962,68,4027,2025-09-27,27.34,Mobile
10963,68,4034,2026-05-20,62.52,Mobile
10964,68,4041,2026-01-24,52.92,Mobile
10965,68,4047,2026-07-25,62.89,Mobile
10966,68,4054,2025-11-27,68.3,Mobile
10967,68,4068,2025-09-09,46.35,Mobile
10968,68,4069,2026-08-06,69.74,Mobile
10969,68,4084,2026-06-24,46.1,Mobile
10970,68,4085,2026-08-28,44.75,Mobile
10971,68,4124,2025-12-01,43.78,Mobile
10972,68,4128,2026-04-24,38.18,Mobile
10973,68,4141,2026-03-03,78.31,Mobile
10974,68,4148,2026-01-03,44.93,Mobile
10975,68,4161,2025-09-27,60.32,Mobile
10976,68,4223,2026-04-23,52.48,Mobile
10977,68,4226,2026-03-12,87.52,Mobile
10978,68,4239,2025-09-22,74.12,Mobile
10979,68,4246,2026-07-26,90.89,Mobile
10980,68,4262,2026-03-28,100.0,Mobile
10981,68,4270,2025-09-07,46.58,Mobile
10982,68,4299,2025-10-30,83.0,Mobile
10983,68,4306,2025-10-18,95.94,Mobile
10984,68,4308,2025-09-16,35.37,Mobile
10985,68,4310,2026-08-05,59.44,Mobile
10986,68,4321,2025-12-21,71.95,Mobile
10987,68,4326,2026-02-05,86.65,Mobile
10988,68,4343,2026-05-20,68.21,Mobile
10989,68,4344,2026-09-03,76.25,Mobile
10990,68,4351,2026-07-22,68.05,Mobile
10991,68,4356,2026-07-28,69.03,Mobile
10992,68,4366,2025-11-27,67.79,Mobile
10993,68,4367,2025-10-20,54.05,Mobile
10994,68,4369,2026-07-06,65.77,Mobile
10995,68,4372,2025-12-29,46.88,Mobile
10996,68,4378,2025-11-15,42.41,Mobile
10997,68,4387,2025-12-10,73.25,Mobile
10998,68,4388,2026-07-26,51.79,Mobile
10999,68,4447,2026-06-29,87.91,Mobile
11000,68,4487,2026-07-27,77.15,Mobile
11001,68,4489,2026-03-12,38.22,Mobile
11002,68,4499,2026-05-26,74.33,Mobile
11003,68,4545,2026-07-22,61.11,Mobile
11004,68,4558,2026-02-27,57.55,Mobile
11005,68,4571,2026-02-20,80.84,Mobile
11006,68,4621,2025-09-28,67.88,Mobile
11007,68,4638,2025-09-18,35.33,Mobile
11008,68,4639,2026-06-25,42.63,Mobile
11009,68,4643,2026-01-16,39.44,Mobile
11010,68,4677,2026-06-10,69.21,Mobile
11011,68,4681,2025-10-31,62.07,Mobile
11012,68,4700,2026-07-12,48.71,Mobile
11013,68,4701,2026-08-18,38.66,Mobile
11014,68,4718,2025-12-10,82.23,Mobile
11015,68,4720,2026-05-23,69.42,Mobile
11016,68,4734,2025-09-24,60.77,Mobile
11017,68,4776,2026-07-08,88.26,Mobile
11018,68,4816,2026-01-16,72.53,Mobile
11019,68,4823,2025-11-29,46.68,Mobile
11020,68,4855,2025-10-23,63.08,Mobile
11021,68,4865,2025-11-09,55.55,Mobile
11022,68,4876,2026-06-14,33.76,Mobile
11023,68,4877,2026-05-15,77.63,Mobile
11024,68,4878,2026-03-11,59.22,Mobile
11025,68,4886,2026-02-19,91.24,Mobile
11026,68,4890,2026-04-18,100.0,Mobile
11027,68,4896,2026-01-12,100.0,Mobile
11028,68,4901,2026-07-05,35.83,Mobile
11029,68,4958,2026-04-30,63.65,Mobile
11030,68,4963,2026-06-20,72.45,Mobile
11031,68,4969,2025-10-13,53.97,Mobile
11032,68,4973,2026-01-29,45.74,Mobile
11033,68,4975,2026-05-16,53.32,Mobile
11034,68,4979,2026-03-04,59.91,Mobile
11035,68,4993,2026-08-21,81.22,Mobile
11036,68,4995,2026-01-14,60.15,Mobile
11037,68,5010,2025-12-05,78.86,Mobile
11038,68,5015,2026-03-07,84.33,Mobile
11039,68,5049,2026-05-20,41.64,Mobile
11040,68,5064,2026-06-03,82.57,Mobile
11041,68,5103,2026-08-07,44.94,Mobile
11042,68,5110,2026-02-25,8.67,Mobile
11043,68,5151,2026-07-01,67.75,Mobile
11044,68,5152,2025-10-04,90.75,Mobile
11045,68,5218,2026-05-16,69.96,Mobile
11046,68,5219,2025-11-30,88.59,Mobile
11047,68,5254,2026-02-18,84.55,Mobile
11048,68,5266,2025-09-22,34.12,Mobile
11049,68,5267,2026-05-19,38.13,Mobile
11050,68,5299,2026-07-08,91.71,Mobile
11051,68,5308,2026-09-01,84.44,Mobile
11052,68,5312,2026-05-30,33.28,Mobile
11053,68,5313,2026-09-04,83.87,Mobile
11054,68,5329,2025-10-07,60.01,Mobile
11055,68,5349,2026-08-23,98.26,Mobile
11056,68,5378,2026-03-29,52.55,Mobile
11057,68,5400,2025-09-20,61.6,Mobile
11058,68,5418,2026-04-26,83.24,Mobile
11059,68,5419,2025-09-20,84.28,Mobile
11060,68,5444,2026-08-16,98.15,Mobile
11061,68,5445,2026-04-15,48.19,Mobile
11062,68,5459,2026-04-03,63.77,Mobile
11063,68,5464,2025-12-21,22.11,Mobile
11064,68,5481,2026-04-26,60.07,Mobile
11065,68,5502,2025-09-26,82.71,Mobile
11066,68,5507,2026-08-04,56.73,Mobile
11067,68,5541,2026-08-06,57.02,Mobile
11068,68,5553,2026-01-10,64.53,Mobile
11069,68,5574,2026-04-24,94.74,Mobile
11070,68,5582,2026-01-08,84.09,Mobile
11071,68,5617,2026-04-11,63.02,Mobile
11072,68,5618,2025-12-05,33.81,Mobile
11073,68,5620,2025-11-16,58.85,Mobile
11074,68,5630,2026-01-03,50.73,Mobile
11075,68,5669,2026-02-27,63.45,Mobile
11076,68,5673,2026-03-20,61.95,Mobile
11077,68,5679,2026-03-03,44.47,Mobile
11078,68,5693,2026-05-10,59.42,Mobile
11079,68,5782,2025-12-15,68.23,Mobile
11080,68,5810,2026-07-28,95.62,Mobile
11081,68,5816,2025-10-20,100.0,Mobile
11082,68,5872,2026-04-01,87.31,Mobile
11083,68,5943,2026-01-20,75.4,Mobile
11084,68,5952,2025-12-02,75.7,Mobile
11085,68,5955,2026-05-29,83.23,Mobile
11086,68,5989,2026-01-24,69.67,Mobile
11087,68,5991,2025-12-19,72.21,Mobile
11088,68,5995,2025-10-02,79.57,Mobile
11089,68,6155,2026-08-25,70.53,Mobile
11090,68,6157,2025-10-28,56.05,Mobile
11091,68,6188,2026-04-04,94.91,Mobile
11092,68,6193,2026-03-14,73.3,Mobile
11093,68,6218,2025-09-23,39.38,Mobile
11094,68,6266,2026-01-02,51.63,Mobile
11095,68,6281,2026-09-03,34.03,Mobile
11096,68,6287,2026-05-15,46.17,Mobile
11097,68,6297,2026-05-08,56.93,Mobile
11098,68,6323,2026-02-11,51.86,Mobile
11099,68,6333,2026-02-07,95.62,Mobile
11100,68,6365,2025-10-30,78.01,Mobile
11101,68,6373,2025-11-18,73.71,Mobile
11102,68,6377,2025-11-02,80.09,Mobile
11103,68,6378,2026-07-20,50.34,Mobile
11104,68,6383,2026-03-18,62.37,Mobile
11105,68,6502,2025-11-12,96.79,Mobile
11106,68,6503,2026-04-02,21.25,Mobile
11107,68,6534,2026-08-03,55.22,Mobile
11108,68,6535,2026-06-27,44.57,Mobile
11109,68,6537,2025-09-26,58.07,Mobile
11110,68,6539,2026-05-16,86.6,Mobile
11111,68,6564,2026-04-19,51.48,Mobile
11112,68,6565,2026-04-24,69.66,Mobile
11113,68,6595,2026-04-20,80.33,Mobile
11114,68,6618,2025-10-24,56.17,Mobile
11115,68,6659,2026-04-15,58.84,Mobile
11116,68,6707,2026-01-24,44.89,Mobile
11117,68,6708,2025-10-29,74.4,Mobile
11118,68,6709,2026-06-22,59.25,Mobile
11119,68,6711,2026-01-27,100.0,Mobile
11120,68,6753,2026-08-19,69.7,Mobile
11121,68,6754,2025-09-10,74.13,Mobile
11122,68,6755,2026-07-17,30.55,Mobile
11123,68,6863,2026-06-01,96.57,Mobile
11124,68,6870,2026-02-19,43.14,Mobile
11125,68,6873,2026-07-20,60.61,Mobile
11126,68,6874,2026-01-25,69.0,Mobile
11127,68,6879,2026-01-22,59.82,Mobile
11128,68,6888,2026-06-25,9.14,Mobile
11129,68,6893,2025-12-25,62.99,Mobile
11130,68,6934,2025-12-29,79.76,Mobile
11131,68,6936,2026-02-22,54.24,Mobile
11132,68,6939,2026-05-03,83.95,Mobile
11133,68,6942,2026-07-29,93.63,Mobile
11134,68,6944,2026-04-16,100.0,Mobile
11135,68,6953,2026-05-23,51.8,Mobile
11136,68,7004,2026-03-05,56.57,Mobile
11137,68,7010,2025-10-22,60.41,Mobile
11138,68,7022,2025-09-07,58.18,Mobile
11139,68,7046,2025-10-21,34.62,Mobile
11140,68,7090,2025-10-21,78.17,Mobile
11141,68,7137,2026-07-09,58.35,Mobile
11142,68,7143,2025-11-16,100.0,Mobile
11143,68,7151,2025-11-14,46.75,Mobile
11144,68,7153,2025-12-24,100.0,Mobile
11145,68,7154,2026-01-10,61.85,Mobile
11146,68,7160,2026-05-27,78.98,Mobile
11147,68,7162,2026-07-13,33.06,Mobile
11148,68,7254,2026-01-06,53.42,Mobile
11149,68,7256,2026-06-05,67.23,Mobile
11150,68,7293,2025-11-18,59.11,Mobile
11151,68,7320,2025-11-30,59.26,Mobile
11152,68,7325,2026-05-31,85.91,Mobile
11153,68,7346,2026-05-06,67.76,Mobile
11154,68,7360,2026-01-07,65.22,Mobile
11155,68,7361,2026-08-27,79.61,Mobile
11156,68,7373,2026-08-15,81.13,Mobile
11157,68,7438,2026-04-15,55.97,Mobile
11158,68,7445,2026-05-15,78.31,Mobile
11159,68,7451,2026-05-02,76.56,Mobile
11160,68,7454,2026-07-14,78.06,Mobile
11161,68,7458,2026-06-17,93.25,Mobile
11162,68,7541,2025-12-30,60.28,Mobile
11163,68,7566,2026-02-05,60.57,Mobile
11164,68,8132,2026-09-02,100.0,Mobile
11165,68,8360,2026-01-13,92.69,Mobile
11166,68,8361,2026-01-22,71.88,Mobile
11167,68,8366,2026-08-24,47.3,Mobile
11168,68,8368,2026-01-23,100.0,Mobile
11169,68,8371,2026-02-27,48.92,Mobile
11170,68,8376,2026-05-09,58.87,Mobile
11171,68,8464,2026-01-22,98.94,Mobile
11172,68,8528,2026-04-19,83.34,Mobile
11173,68,8529,2026-07-01,38.14,Mobile
11174,68,8533,2025-12-27,56.75,Mobile
11175,68,8622,2026-01-20,66.61,Mobile
11176,68,8623,2025-11-12,75.1,Mobile
11177,68,8636,2026-08-10,92.62,Mobile
11178,68,8641,2026-07-25,99.33,Mobile
11179,68,8644,2025-12-14,56.38,Mobile
11180,68,8665,2026-03-28,71.79,Mobile
11181,68,8677,2025-10-08,6.24,Mobile
11182,68,8781,2026-06-12,45.5,Mobile
11183,68,8783,2026-03-26,77.64,Mobile
11184,68,8784,2025-09-28,86.1,Mobile
11185,68,8798,2026-07-06,45.34,Mobile
11186,68,8807,2026-06-08,69.59,Mobile
11187,68,8810,2026-06-18,60.03,Mobile
11188,68,8861,2026-01-01,65.48,Mobile
11189,68,8866,2026-06-12,98.25,Mobile
11190,68,8873,2026-01-25,62.74,Mobile
11191,68,8874,2026-01-21,78.4,Mobile
11192,68,8879,2026-04-16,37.2,Mobile
11193,68,8907,2026-06-01,47.19,Mobile
11194,68,8910,2026-07-12,13.84,Mobile
11195,68,8917,2026-01-07,36.54,Mobile
11196,68,8947,2026-04-21,68.5,Mobile
11197,68,8949,2026-03-09,40.87,Mobile
11198,68,8958,2025-09-30,87.77,Mobile
11199,68,8961,2025-11-26,74.84,Mobile
11200,68,8968,2026-07-16,99.58,Mobile
11201,68,8969,2026-01-11,69.07,Mobile
11202,68,8970,2025-11-20,65.48,Mobile
11203,68,8972,2026-01-24,53.35,Mobile
11204,68,8981,2026-01-19,88.79,Mobile
11205,68,8983,2025-10-27,83.66,Mobile
11206,68,8984,2026-06-04,59.54,Mobile
11207,68,8985,2025-09-08,74.5,Mobile
11208,68,26614,2026-02-19,74.1,Mobile
11209,68,26712,2026-06-13,84.87,Mobile
11210,68,26778,2026-06-16,76.77,Mobile
11211,68,26871,2026-06-14,59.96,Mobile
11212,68,27473,2026-07-31,49.19,Mobile
11213,68,27539,2026-05-20,56.75,Mobile
11214,68,27611,2026-04-20,85.78,Mobile
11215,68,27660,2025-10-28,65.07,Mobile
11216,68,27705,2026-04-19,41.12,Mobile
11217,68,27706,2026-05-19,81.04,Mobile
11218,68,27773,2025-10-11,18.73,Mobile
11219,68,27831,2026-07-24,66.42,Mobile
11220,68,30749,2025-11-09,66.17,Mobile
11221,68,30810,2026-07-18,40.77,Mobile
11222,68,30812,2025-09-26,17.31,Mobile
11223,68,30816,2026-07-10,59.24,Mobile
11224,68,30822,2026-02-13,53.38,Mobile
11225,68,30825,2026-08-19,98.6,Mobile
11226,68,31049,2026-03-27,22.33,Mobile
11227,68,31685,2026-07-05,100.0,Mobile
11228,68,31696,2026-08-22,85.02,Mobile
11229,68,31878,2025-12-02,47.39,Mobile
11230,68,32031,2026-01-11,50.09,Mobile
11231,68,32587,2026-04-15,100.0,Mobile
11232,68,32598,2025-09-17,74.11,Mobile
11233,68,33004,2025-12-01,61.93,Mobile
11234,68,33154,2026-01-23,58.56,Mobile
11235,68,33166,2026-06-07,69.06,Mobile
11236,68,33437,2026-04-30,61.81,Mobile
11237,68,33493,2025-12-21,46.86,Mobile
11238,68,33615,2026-07-04,70.4,Mobile
11239,68,33672,2026-05-26,31.63,Mobile
11240,68,33679,2026-04-03,51.29,Mobile
11241,68,33794,2026-02-04,47.84,Mobile
11242,68,34048,2025-12-14,51.38,Mobile
11243,68,34072,2026-03-20,46.46,Mobile
11244,68,34150,2026-05-05,72.27,Mobile
11245,68,34153,2025-10-10,92.97,Mobile
11246,68,34162,2026-04-10,99.21,Mobile
11247,68,34405,2026-08-10,92.14,Mobile
11248,68,34542,2026-01-21,79.04,Mobile
11249,68,35836,2026-08-18,100.0,Mobile
11250,68,36519,2025-09-27,67.42,Mobile
11251,68,37729,2026-02-08,62.83,Mobile
11252,68,37733,2026-08-16,58.96,Mobile
11253,68,38061,2026-07-12,61.41,Mobile
11254,68,39183,2025-11-24,46.79,Mobile
11255,68,39381,2026-08-05,76.95,Mobile
11256,68,40278,2026-03-26,46.21,Mobile
11257,68,40629,2026-08-23,52.71,Mobile
11258,68,40732,2026-01-09,70.05,Mobile
11259,68,40815,2025-11-27,95.4,Mobile
11260,68,40959,2026-01-01,49.37,Mobile
11261,68,41285,2026-06-12,54.47,Mobile
11262,68,41566,2026-06-18,84.26,Mobile
11263,68,41569,2026-05-23,89.52,Mobile
11264,68,41571,2025-10-21,56.33,Mobile
11265,68,41573,2026-08-29,63.16,Mobile
11266,68,41724,2026-03-29,100.0,Mobile
11267,68,41997,2025-10-08,72.81,Mobile
11268,68,42018,2025-10-20,18.09,Mobile
11269,68,42718,2025-12-22,90.95,Mobile
11270,68,42738,2025-09-18,72.36,Mobile
11271,68,44004,2026-01-01,78.7,Mobile
11272,68,44022,2026-02-27,65.01,Mobile
11273,68,44191,2026-02-19,52.82,Mobile
11274,68,44195,2026-03-22,100.0,Mobile
11275,68,44199,2026-09-03,87.08,Mobile
11276,68,44665,2025-11-05,87.76,Mobile
11277,68,44709,2026-08-22,98.89,Mobile
11278,68,44788,2026-02-08,80.11,Mobile
11279,68,45186,2025-10-26,44.26,Mobile
11280,68,45431,2026-07-24,80.2,Mobile
11281,68,45499,2025-09-11,61.35,Mobile
11282,68,45501,2026-05-29,66.63,Mobile
11283,68,45517,2026-08-22,86.92,Mobile
11284,68,45720,2026-03-28,86.53,Mobile
11285,68,45722,2026-04-13,83.55,Mobile
11286,68,45726,2025-10-24,42.71,Mobile
11287,68,45928,2025-11-28,74.76,Mobile
11288,68,45950,2026-09-02,56.34,Mobile
11289,68,46322,2026-05-24,62.15,Mobile
11290,68,46530,2026-01-31,100.0,Mobile
11291,68,46578,2026-07-25,67.36,Mobile
11292,68,46723,2026-05-27,79.26,Mobile
11293,68,46948,2026-06-20,81.77,Mobile
11294,68,46965,2025-11-01,88.34,Mobile
11295,68,46970,2026-02-25,42.29,Mobile
11296,68,46972,2025-10-19,47.7,Mobile
11297,68,46976,2025-10-04,71.96,Mobile
11298,68,47200,2025-10-23,35.3,Mobile
11299,68,47610,2026-01-08,56.99,Mobile
11300,68,47970,2026-07-26,85.53,Mobile
11301,68,47978,2026-01-13,52.19,Mobile
11302,68,47997,2026-07-04,60.35,Mobile
11303,68,47999,2026-04-30,82.77,Mobile
11304,68,48043,2026-03-09,18.24,Mobile
11305,68,48304,2025-09-08,30.07,Mobile
11306,68,48342,2026-01-21,54.51,Mobile
11307,68,48385,2026-04-28,17.53,Mobile
11308,68,48394,2025-12-30,78.7,Mobile
11309,68,48516,2026-07-03,65.09,Mobile
11310,68,48696,2026-01-22,68.69,Mobile
11311,68,48774,2026-03-15,68.74,Mobile
11312,68,48780,2025-09-14,59.27,Mobile
11313,68,49272,2026-05-22,91.51,Mobile
11314,68,49274,2026-06-14,46.91,Mobile
11315,68,49286,2026-02-20,78.46,Mobile
11316,68,49530,2026-09-06,51.34,Mobile
11317,68,49651,2026-03-08,69.07,Mobile
11318,68,49772,2026-06-27,54.06,Mobile
11319,68,49961,2025-10-12,79.3,Mobile
11320,68,50068,2025-11-23,52.03,Mobile
11321,68,50658,2026-02-24,83.81,Mobile
11322,68,50685,2025-10-04,96.91,Mobile
11323,68,50740,2026-07-31,71.43,Mobile
11324,68,50806,2026-07-25,36.04,Mobile
11325,68,50872,2025-12-15,84.6,Mobile
11326,68,51084,2026-05-17,79.14,Mobile
11327,68,51255,2025-12-21,81.34,Mobile
11328,68,51540,2026-06-06,66.76,Mobile
11329,68,51662,2025-09-19,72.03,Mobile
11330,68,51709,2026-07-09,65.42,Mobile
11331,68,51834,2026-03-26,63.49,Mobile
11332,68,51884,2026-04-14,63.42,Mobile
11333,68,51935,2025-10-30,75.08,Mobile
11334,68,52245,2026-02-11,100.0,Mobile
11335,68,52287,2026-08-24,25.75,Mobile
11336,68,52435,2026-05-12,60.26,Mobile
11337,68,52458,2026-02-19,92.3,Mobile
11338,68,52722,2025-12-25,52.76,Mobile
11339,68,52767,2025-11-18,100.0,Mobile
11340,68,52973,2026-04-05,100.0,Mobile
11341,68,52975,2026-08-02,69.22,Mobile
11342,68,53000,2026-05-25,84.85,Mobile
11343,68,53125,2025-12-09,85.2,Mobile
11344,68,53129,2025-10-27,90.3,Mobile
11345,68,53318,2026-08-27,61.12,Mobile
11346,68,53435,2025-12-02,25.43,Mobile
11347,68,53464,2026-08-20,57.27,Mobile
11348,68,53894,2025-11-27,83.44,Mobile
11349,68,53953,2026-07-25,73.85,Mobile
11350,68,53972,2025-09-17,62.52,Mobile
11351,68,53993,2026-08-10,36.59,Mobile
11352,68,53996,2026-01-07,100.0,Mobile
11353,68,54001,2026-03-29,100.0,Mobile
11354,68,54004,2026-08-03,73.7,Mobile
11355,68,54116,2025-12-09,67.34,Mobile
11356,68,54121,2026-01-06,74.22,Mobile
11357,68,54259,2026-08-22,80.53,Mobile
11358,68,54272,2025-10-17,66.28,Mobile
11359,68,54281,2025-10-07,63.19,Mobile
11360,68,54286,2025-11-23,82.92,Mobile
11361,68,54503,2026-03-25,83.3,Mobile
11362,68,54734,2026-06-14,64.11,Mobile
11363,68,54881,2026-07-29,91.39,Mobile
